Minimo	Corrida
213	7166
213	7184
213	7193
213	7245
213	7247
213	7307
213	7319
213	7410
213	7414
213	7459
213	7521
213	7549
213	7583
213	7611
213	7685
213	7718
213	7844
213	7853
213	7868
213	7971
213	8043
213	8172
213	8199
213	8210
213	8238
213	8274
213	8324
213	8365
213	8394
213	8447
213	8513
213	8540
213	8588
213	8682
213	8688
213	8691
213	8715
213	8734
213	8785
213	8813
213	8843
213	8891
213	8900
213	8929
213	8959
213	9046
213	9085
213	9104
213	9146
213	9164
213	9187
213	9197
213	9297
213	9359
213	9402
213	9431
213	9481
213	9505
213	9615
213	9649
213	9657
213	9658
213	9685
213	9703
213	9762
213	9833
213	9915
213	9987
214	0
214	35
214	56
214	64
214	75
214	106
214	119
214	120
214	163
214	207
214	218
214	231
214	258
214	284
214	314
214	342
214	361
214	368
214	387
214	410
214	411
214	493
214	550
214	560
214	574
214	617
214	621
214	627
214	630
214	671
214	672
214	685
214	755
214	760
214	800
214	832
214	914
214	930
214	932
214	1033
214	1049
214	1061
214	1064
214	1125
214	1138
214	1170
214	1226
214	1251
214	1255
214	1261
214	1272
214	1286
214	1313
214	1321
214	1354
214	1361
214	1374
214	1378
214	1388
214	1463
214	1509
214	1511
214	1542
214	1568
214	1570
214	1573
214	1579
214	1585
214	1610
214	1611
214	1649
214	1672
214	1677
214	1695
214	1708
214	1711
214	1727
214	1749
214	1779
214	1825
214	1835
214	1845
214	1854
214	1879
214	1883
214	1890
214	1925
214	1933
214	1938
214	1940
214	2026
214	2053
214	2066
214	2122
214	2128
214	2141
214	2219
214	2220
214	2244
214	2246
214	2259
214	2261
214	2264
214	2303
214	2327
214	2348
214	2388
214	2399
214	2402
214	2419
214	2459
214	2488
214	2548
214	2550
214	2555
214	2576
214	2583
214	2585
214	2594
214	2619
214	2664
214	2686
214	2712
214	2713
214	2720
214	2775
214	2799
214	2831
214	2842
214	2844
214	2900
214	2917
214	2964
214	3026
214	3031
214	3040
214	3058
214	3091
214	3103
214	3106
214	3111
214	3122
214	3145
214	3149
214	3172
214	3255
214	3282
214	3291
214	3292
214	3333
214	3382
214	3384
214	3393
214	3407
214	3441
214	3477
214	3501
214	3532
214	3558
214	3562
214	3591
214	3609
214	3621
214	3623
214	3625
214	3660
214	3670
214	3752
214	3778
214	3787
214	3811
214	3881
214	3894
214	3906
214	3969
214	3984
214	3995
214	4006
214	4044
214	4049
214	4051
214	4053
214	4061
214	4074
214	4079
214	4126
214	4138
214	4151
214	4188
214	4208
214	4217
214	4221
214	4223
214	4263
214	4315
214	4329
214	4342
214	4350
214	4363
214	4388
214	4400
214	4453
214	4497
214	4502
214	4508
214	4516
214	4522
214	4526
214	4653
214	4669
214	4736
214	4738
214	4739
214	4741
214	4757
214	4776
214	4803
214	4931
214	4961
214	4969
214	5022
214	5092
214	5115
214	5135
214	5140
214	5151
214	5222
214	5291
214	5317
214	5325
214	5344
214	5346
214	5347
214	5357
214	5374
214	5400
214	5401
214	5412
214	5419
214	5461
214	5499
214	5526
214	5536
214	5538
214	5545
214	5561
214	5565
214	5577
214	5586
214	5621
214	5625
214	5641
214	5680
214	5690
214	5729
214	5749
214	5752
214	5778
214	5785
214	5835
214	5841
214	5881
214	5899
214	5987
214	5989
214	5996
214	6009
214	6021
214	6061
214	6064
214	6067
214	6090
214	6094
214	6110
214	6115
214	6119
214	6138
214	6140
214	6144
214	6206
214	6215
214	6218
214	6276
214	6281
214	6293
214	6316
214	6336
214	6339
214	6344
214	6348
214	6445
214	6454
214	6485
214	6512
214	6525
214	6646
214	6663
214	6691
214	6739
214	6749
214	6750
214	6757
214	6782
214	6787
214	6791
214	6804
214	6834
214	6840
214	6843
214	6848
214	6858
214	6892
214	6909
214	6922
214	6933
214	6959
214	6972
214	6973
214	7000
214	7038
214	7084
214	7087
214	7089
214	7174
214	7256
214	7263
214	7294
214	7313
214	7340
214	7390
214	7447
214	7463
214	7476
214	7477
214	7490
214	7503
214	7600
214	7615
214	7620
214	7650
214	7663
214	7674
214	7692
214	7740
214	7746
214	7770
214	7787
214	7819
214	7820
214	7857
214	7996
214	8012
214	8087
214	8100
214	8104
214	8113
214	8152
214	8156
214	8160
214	8200
214	8208
214	8227
214	8232
214	8243
214	8244
214	8306
214	8315
214	8364
214	8376
214	8383
214	8386
214	8390
214	8415
214	8445
214	8446
214	8453
214	8455
214	8459
214	8460
214	8484
214	8485
214	8504
214	8507
214	8509
214	8514
214	8527
214	8530
214	8545
214	8553
214	8589
214	8600
214	8604
214	8636
214	8655
214	8675
214	8741
214	8762
214	8781
214	8788
214	8802
214	8912
214	8956
214	8982
214	8993
214	9009
214	9058
214	9100
214	9108
214	9141
214	9155
214	9196
214	9206
214	9218
214	9242
214	9324
214	9327
214	9328
214	9346
214	9391
214	9404
214	9406
214	9415
214	9468
214	9490
214	9525
214	9527
214	9539
214	9543
214	9573
214	9577
214	9586
214	9597
214	9625
214	9654
214	9664
214	9678
214	9767
214	9793
214	9804
214	9823
214	9869
214	9922
214	9937
214	9940
214	9944
214	9965
214	9967
214	9977
214	9984
214	9996
215	4
215	30
215	46
215	53
215	62
215	65
215	72
215	77
215	87
215	95
215	100
215	104
215	146
215	148
215	183
215	184
215	228
215	252
215	261
215	274
215	279
215	294
215	339
215	345
215	383
215	408
215	419
215	425
215	429
215	447
215	465
215	467
215	470
215	480
215	484
215	488
215	494
215	498
215	505
215	529
215	531
215	543
215	559
215	572
215	597
215	642
215	644
215	650
215	664
215	682
215	695
215	725
215	763
215	770
215	828
215	830
215	839
215	851
215	857
215	890
215	904
215	934
215	943
215	946
215	997
215	1000
215	1011
215	1013
215	1014
215	1022
215	1035
215	1047
215	1062
215	1066
215	1073
215	1074
215	1087
215	1088
215	1089
215	1095
215	1098
215	1113
215	1126
215	1145
215	1180
215	1185
215	1197
215	1222
215	1239
215	1245
215	1253
215	1256
215	1259
215	1274
215	1293
215	1322
215	1336
215	1338
215	1372
215	1380
215	1381
215	1390
215	1394
215	1408
215	1413
215	1417
215	1427
215	1431
215	1444
215	1448
215	1462
215	1484
215	1494
215	1506
215	1529
215	1532
215	1571
215	1577
215	1592
215	1621
215	1630
215	1638
215	1665
215	1692
215	1724
215	1747
215	1748
215	1757
215	1765
215	1770
215	1771
215	1773
215	1790
215	1806
215	1808
215	1812
215	1828
215	1837
215	1851
215	1867
215	1874
215	1884
215	1893
215	1896
215	1919
215	1953
215	1970
215	1980
215	2004
215	2005
215	2022
215	2040
215	2045
215	2050
215	2064
215	2131
215	2143
215	2178
215	2181
215	2226
215	2287
215	2289
215	2315
215	2322
215	2325
215	2416
215	2444
215	2447
215	2460
215	2461
215	2508
215	2529
215	2534
215	2542
215	2561
215	2604
215	2630
215	2637
215	2646
215	2666
215	2685
215	2704
215	2705
215	2717
215	2746
215	2754
215	2768
215	2777
215	2788
215	2798
215	2807
215	2821
215	2855
215	2872
215	2874
215	2883
215	2919
215	2923
215	2926
215	2940
215	2987
215	2989
215	2999
215	3003
215	3015
215	3048
215	3077
215	3079
215	3082
215	3090
215	3109
215	3152
215	3167
215	3171
215	3176
215	3186
215	3194
215	3195
215	3219
215	3243
215	3248
215	3252
215	3273
215	3275
215	3297
215	3313
215	3321
215	3326
215	3327
215	3360
215	3378
215	3386
215	3391
215	3411
215	3413
215	3421
215	3461
215	3467
215	3534
215	3539
215	3547
215	3557
215	3570
215	3579
215	3588
215	3617
215	3620
215	3635
215	3639
215	3647
215	3677
215	3702
215	3733
215	3794
215	3904
215	3912
215	3940
215	3974
215	3976
215	3989
215	3992
215	3996
215	4020
215	4028
215	4031
215	4047
215	4048
215	4056
215	4058
215	4081
215	4089
215	4095
215	4104
215	4129
215	4144
215	4171
215	4184
215	4202
215	4229
215	4236
215	4247
215	4260
215	4272
215	4308
215	4352
215	4378
215	4419
215	4422
215	4426
215	4436
215	4450
215	4462
215	4463
215	4470
215	4484
215	4489
215	4493
215	4496
215	4503
215	4505
215	4539
215	4567
215	4574
215	4592
215	4598
215	4614
215	4627
215	4633
215	4635
215	4639
215	4640
215	4656
215	4666
215	4675
215	4691
215	4692
215	4693
215	4711
215	4727
215	4728
215	4740
215	4772
215	4780
215	4782
215	4807
215	4812
215	4814
215	4825
215	4826
215	4831
215	4855
215	4858
215	4866
215	4870
215	4874
215	4897
215	4900
215	4920
215	4949
215	4975
215	4989
215	4990
215	4997
215	5014
215	5035
215	5043
215	5049
215	5060
215	5088
215	5108
215	5110
215	5137
215	5150
215	5197
215	5204
215	5212
215	5215
215	5259
215	5274
215	5284
215	5286
215	5319
215	5327
215	5342
215	5348
215	5352
215	5367
215	5378
215	5384
215	5388
215	5421
215	5458
215	5459
215	5493
215	5514
215	5522
215	5523
215	5554
215	5556
215	5568
215	5598
215	5611
215	5619
215	5640
215	5651
215	5652
215	5672
215	5683
215	5693
215	5703
215	5722
215	5724
215	5730
215	5731
215	5758
215	5759
215	5766
215	5794
215	5809
215	5821
215	5838
215	5861
215	5883
215	5885
215	5911
215	5917
215	5922
215	5970
215	5971
215	5983
215	5990
215	6008
215	6019
215	6031
215	6043
215	6069
215	6076
215	6087
215	6091
215	6117
215	6129
215	6130
215	6137
215	6146
215	6158
215	6170
215	6173
215	6180
215	6183
215	6186
215	6191
215	6194
215	6207
215	6209
215	6210
215	6220
215	6237
215	6246
215	6249
215	6270
215	6278
215	6290
215	6310
215	6340
215	6345
215	6365
215	6367
215	6383
215	6385
215	6399
215	6401
215	6416
215	6479
215	6501
215	6503
215	6511
215	6513
215	6570
215	6573
215	6588
215	6589
215	6617
215	6644
215	6648
215	6682
215	6684
215	6695
215	6716
215	6736
215	6743
215	6752
215	6768
215	6772
215	6800
215	6813
215	6820
215	6824
215	6828
215	6900
215	6947
215	6953
215	6954
215	7001
215	7016
215	7033
215	7039
215	7040
215	7045
215	7063
215	7067
215	7075
215	7076
215	7085
215	7108
215	7110
215	7124
215	7164
215	7176
215	7187
215	7190
215	7198
215	7211
215	7220
215	7240
215	7268
215	7274
215	7276
215	7291
215	7314
215	7360
215	7365
215	7379
215	7395
215	7408
215	7417
215	7458
215	7461
215	7481
215	7486
215	7520
215	7540
215	7573
215	7581
215	7582
215	7594
215	7598
215	7621
215	7625
215	7639
215	7677
215	7715
215	7721
215	7732
215	7735
215	7738
215	7744
215	7750
215	7761
215	7768
215	7780
215	7807
215	7810
215	7827
215	7841
215	7870
215	7880
215	7902
215	7919
215	7942
215	7951
215	7952
215	7976
215	7992
215	8002
215	8007
215	8015
215	8016
215	8022
215	8075
215	8108
215	8111
215	8117
215	8119
215	8124
215	8130
215	8149
215	8154
215	8212
215	8215
215	8230
215	8246
215	8259
215	8276
215	8288
215	8297
215	8319
215	8331
215	8344
215	8345
215	8354
215	8356
215	8371
215	8374
215	8375
215	8382
215	8400
215	8401
215	8407
215	8419
215	8439
215	8491
215	8495
215	8521
215	8571
215	8587
215	8606
215	8611
215	8616
215	8648
215	8651
215	8659
215	8664
215	8672
215	8694
215	8708
215	8726
215	8755
215	8767
215	8784
215	8789
215	8794
215	8806
215	8807
215	8821
215	8838
215	8853
215	8858
215	8860
215	8873
215	8883
215	8945
215	8949
215	8954
215	8957
215	8965
215	8972
215	8974
215	8977
215	8981
215	9004
215	9010
215	9023
215	9043
215	9079
215	9101
215	9149
215	9167
215	9181
215	9195
215	9205
215	9216
215	9232
215	9235
215	9243
215	9250
215	9262
215	9267
215	9277
215	9284
215	9290
215	9316
215	9322
215	9333
215	9378
215	9385
215	9399
215	9411
215	9412
215	9423
215	9426
215	9427
215	9454
215	9456
215	9459
215	9461
215	9489
215	9495
215	9502
215	9521
215	9537
215	9545
215	9550
215	9558
215	9562
215	9567
215	9591
215	9596
215	9598
215	9612
215	9631
215	9651
215	9662
215	9671
215	9688
215	9692
215	9695
215	9708
215	9770
215	9783
215	9792
215	9803
215	9870
215	9873
215	9880
215	9881
215	9885
215	9890
215	9902
215	9920
215	9931
215	9934
215	9936
215	9954
215	9972
215	9982
215	9983
215	9992
215	9995
216	11
216	29
216	44
216	47
216	69
216	80
216	83
216	90
216	98
216	101
216	102
216	118
216	142
216	160
216	161
216	173
216	179
216	192
216	195
216	197
216	204
216	209
216	222
216	236
216	245
216	250
216	256
216	269
216	282
216	298
216	321
216	324
216	337
216	341
216	350
216	352
216	357
216	390
216	391
216	393
216	399
216	414
216	416
216	424
216	426
216	437
216	440
216	444
216	451
216	491
216	514
216	518
216	523
216	532
216	541
216	562
216	563
216	569
216	584
216	591
216	619
216	634
216	645
216	661
216	665
216	667
216	670
216	674
216	696
216	715
216	720
216	722
216	729
216	740
216	742
216	749
216	754
216	761
216	764
216	792
216	804
216	807
216	820
216	824
216	825
216	831
216	833
216	836
216	840
216	849
216	870
216	874
216	880
216	884
216	887
216	901
216	913
216	936
216	941
216	968
216	976
216	977
216	986
216	989
216	993
216	996
216	1030
216	1031
216	1046
216	1054
216	1069
216	1070
216	1082
216	1100
216	1103
216	1107
216	1108
216	1119
216	1124
216	1128
216	1131
216	1141
216	1144
216	1150
216	1151
216	1156
216	1158
216	1162
216	1167
216	1183
216	1201
216	1211
216	1228
216	1238
216	1248
216	1250
216	1266
216	1270
216	1283
216	1297
216	1298
216	1307
216	1335
216	1356
216	1377
216	1386
216	1406
216	1419
216	1425
216	1433
216	1434
216	1443
216	1446
216	1455
216	1473
216	1478
216	1487
216	1493
216	1500
216	1514
216	1525
216	1535
216	1540
216	1544
216	1557
216	1561
216	1572
216	1586
216	1620
216	1636
216	1642
216	1648
216	1652
216	1662
216	1663
216	1670
216	1675
216	1678
216	1683
216	1697
216	1703
216	1705
216	1732
216	1738
216	1742
216	1750
216	1764
216	1769
216	1774
216	1783
216	1785
216	1821
216	1841
216	1847
216	1852
216	1859
216	1860
216	1869
216	1897
216	1898
216	1904
216	1932
216	1937
216	1945
216	1963
216	1966
216	1976
216	1977
216	1979
216	1985
216	1995
216	2013
216	2015
216	2020
216	2034
216	2054
216	2056
216	2070
216	2073
216	2097
216	2103
216	2123
216	2177
216	2180
216	2186
216	2197
216	2225
216	2236
216	2237
216	2243
216	2268
216	2291
216	2304
216	2309
216	2317
216	2354
216	2361
216	2368
216	2373
216	2405
216	2418
216	2424
216	2446
216	2453
216	2481
216	2490
216	2496
216	2520
216	2545
216	2546
216	2553
216	2567
216	2574
216	2582
216	2589
216	2591
216	2593
216	2601
216	2602
216	2612
216	2616
216	2624
216	2629
216	2632
216	2644
216	2655
216	2658
216	2678
216	2698
216	2719
216	2725
216	2743
216	2759
216	2778
216	2790
216	2793
216	2796
216	2865
216	2867
216	2877
216	2878
216	2881
216	2890
216	2898
216	2902
216	2915
216	2925
216	2930
216	2936
216	2939
216	2956
216	2958
216	2960
216	2962
216	2963
216	2984
216	2988
216	2990
216	3000
216	3001
216	3009
216	3018
216	3019
216	3022
216	3037
216	3042
216	3045
216	3073
216	3075
216	3084
216	3092
216	3126
216	3156
216	3168
216	3183
216	3184
216	3193
216	3197
216	3203
216	3208
216	3209
216	3210
216	3218
216	3235
216	3251
216	3260
216	3264
216	3290
216	3312
216	3330
216	3342
216	3344
216	3345
216	3354
216	3365
216	3373
216	3401
216	3406
216	3409
216	3425
216	3436
216	3444
216	3453
216	3456
216	3472
216	3476
216	3480
216	3491
216	3495
216	3508
216	3516
216	3565
216	3567
216	3577
216	3578
216	3592
216	3605
216	3612
216	3616
216	3622
216	3633
216	3644
216	3649
216	3666
216	3671
216	3672
216	3691
216	3704
216	3708
216	3709
216	3714
216	3720
216	3725
216	3728
216	3743
216	3745
216	3747
216	3753
216	3786
216	3796
216	3810
216	3820
216	3823
216	3848
216	3861
216	3880
216	3891
216	3899
216	3902
216	3911
216	3919
216	3921
216	3931
216	3954
216	4008
216	4017
216	4018
216	4042
216	4043
216	4050
216	4084
216	4096
216	4108
216	4111
216	4114
216	4118
216	4134
216	4136
216	4158
216	4161
216	4169
216	4172
216	4207
216	4212
216	4219
216	4241
216	4249
216	4259
216	4267
216	4287
216	4294
216	4301
216	4321
216	4327
216	4332
216	4335
216	4360
216	4365
216	4387
216	4389
216	4390
216	4411
216	4415
216	4418
216	4421
216	4424
216	4438
216	4442
216	4452
216	4458
216	4465
216	4475
216	4490
216	4492
216	4510
216	4529
216	4537
216	4545
216	4548
216	4563
216	4566
216	4577
216	4589
216	4593
216	4596
216	4604
216	4611
216	4629
216	4637
216	4638
216	4645
216	4649
216	4682
216	4696
216	4702
216	4720
216	4721
216	4733
216	4753
216	4767
216	4785
216	4795
216	4802
216	4804
216	4821
216	4822
216	4823
216	4836
216	4849
216	4869
216	4873
216	4891
216	4892
216	4893
216	4895
216	4915
216	4930
216	4947
216	4950
216	4980
216	4983
216	4996
216	5009
216	5012
216	5037
216	5058
216	5061
216	5087
216	5090
216	5096
216	5101
216	5102
216	5111
216	5120
216	5121
216	5149
216	5152
216	5157
216	5165
216	5166
216	5186
216	5191
216	5211
216	5224
216	5232
216	5249
216	5250
216	5261
216	5265
216	5266
216	5276
216	5282
216	5294
216	5295
216	5297
216	5307
216	5314
216	5316
216	5334
216	5341
216	5351
216	5358
216	5371
216	5372
216	5402
216	5405
216	5406
216	5422
216	5429
216	5436
216	5445
216	5450
216	5454
216	5466
216	5470
216	5472
216	5475
216	5476
216	5481
216	5488
216	5492
216	5494
216	5527
216	5532
216	5535
216	5550
216	5552
216	5559
216	5587
216	5591
216	5595
216	5602
216	5603
216	5612
216	5635
216	5659
216	5660
216	5662
216	5669
216	5670
216	5686
216	5688
216	5692
216	5704
216	5705
216	5716
216	5721
216	5735
216	5737
216	5746
216	5763
216	5815
216	5825
216	5832
216	5850
216	5851
216	5869
216	5872
216	5888
216	5891
216	5897
216	5906
216	5912
216	5913
216	5932
216	5933
216	5935
216	5939
216	5945
216	5951
216	5969
216	5979
216	6003
216	6058
216	6059
216	6072
216	6113
216	6122
216	6132
216	6139
216	6149
216	6157
216	6164
216	6176
216	6177
216	6184
216	6187
216	6197
216	6199
216	6214
216	6216
216	6217
216	6234
216	6257
216	6260
216	6269
216	6272
216	6285
216	6287
216	6289
216	6311
216	6312
216	6321
216	6323
216	6325
216	6335
216	6343
216	6346
216	6380
216	6387
216	6391
216	6402
216	6405
216	6411
216	6420
216	6421
216	6430
216	6451
216	6456
216	6457
216	6460
216	6470
216	6477
216	6484
216	6491
216	6495
216	6510
216	6528
216	6541
216	6542
216	6548
216	6556
216	6558
216	6561
216	6610
216	6613
216	6619
216	6622
216	6625
216	6626
216	6637
216	6640
216	6659
216	6698
216	6705
216	6717
216	6727
216	6773
216	6778
216	6785
216	6808
216	6825
216	6842
216	6845
216	6866
216	6893
216	6896
216	6918
216	6927
216	6936
216	6939
216	6949
216	6955
216	6969
216	6974
216	6997
216	7013
216	7015
216	7058
216	7065
216	7068
216	7092
216	7095
216	7097
216	7098
216	7100
216	7109
216	7177
216	7185
216	7191
216	7194
216	7214
216	7227
216	7235
216	7241
216	7242
216	7246
216	7260
216	7264
216	7265
216	7266
216	7287
216	7301
216	7303
216	7309
216	7316
216	7322
216	7323
216	7326
216	7342
216	7343
216	7354
216	7383
216	7391
216	7399
216	7400
216	7411
216	7416
216	7427
216	7432
216	7434
216	7439
216	7445
216	7473
216	7475
216	7491
216	7502
216	7505
216	7523
216	7524
216	7525
216	7528
216	7533
216	7539
216	7565
216	7579
216	7580
216	7587
216	7599
216	7603
216	7616
216	7627
216	7631
216	7634
216	7644
216	7654
216	7668
216	7671
216	7675
216	7690
216	7695
216	7713
216	7719
216	7734
216	7739
216	7753
216	7766
216	7782
216	7783
216	7800
216	7804
216	7812
216	7816
216	7843
216	7850
216	7862
216	7874
216	7876
216	7879
216	7892
216	7899
216	7904
216	7906
216	7915
216	7920
216	7954
216	7962
216	7973
216	7984
216	7994
216	8004
216	8013
216	8020
216	8024
216	8029
216	8031
216	8045
216	8053
216	8058
216	8063
216	8064
216	8077
216	8080
216	8082
216	8083
216	8086
216	8118
216	8158
216	8159
216	8182
216	8191
216	8226
216	8233
216	8251
216	8289
216	8321
216	8328
216	8332
216	8360
216	8362
216	8368
216	8396
216	8403
216	8421
216	8440
216	8442
216	8443
216	8450
216	8451
216	8458
216	8462
216	8464
216	8468
216	8471
216	8481
216	8482
216	8496
216	8526
216	8536
216	8566
216	8579
216	8580
216	8584
216	8585
216	8599
216	8617
216	8623
216	8633
216	8647
216	8650
216	8658
216	8665
216	8666
216	8668
216	8681
216	8684
216	8685
216	8687
216	8689
216	8729
216	8730
216	8737
216	8758
216	8787
216	8797
216	8804
216	8835
216	8847
216	8854
216	8861
216	8864
216	8865
216	8866
216	8868
216	8876
216	8877
216	8880
216	8881
216	8882
216	8884
216	8886
216	8889
216	8894
216	8903
216	8906
216	8907
216	8922
216	8932
216	8947
216	8950
216	8961
216	9007
216	9012
216	9030
216	9040
216	9053
216	9073
216	9105
216	9111
216	9115
216	9136
216	9138
216	9143
216	9147
216	9153
216	9157
216	9166
216	9169
216	9174
216	9175
216	9182
216	9204
216	9213
216	9219
216	9223
216	9233
216	9246
216	9255
216	9259
216	9260
216	9263
216	9266
216	9270
216	9308
216	9309
216	9343
216	9372
216	9382
216	9387
216	9388
216	9393
216	9397
216	9409
216	9417
216	9419
216	9457
216	9494
216	9503
216	9515
216	9533
216	9534
216	9546
216	9555
216	9578
216	9579
216	9584
216	9589
216	9594
216	9604
216	9609
216	9613
216	9628
216	9633
216	9639
216	9659
216	9672
216	9677
216	9696
216	9701
216	9720
216	9729
216	9733
216	9768
216	9790
216	9813
216	9826
216	9838
216	9854
216	9858
216	9868
216	9876
216	9886
216	9895
216	9898
216	9901
216	9904
216	9917
216	9928
216	9945
216	9949
216	9952
216	9958
216	9973
216	9978
216	9985
216	9998
217	24
217	26
217	32
217	38
217	50
217	51
217	57
217	68
217	79
217	85
217	89
217	96
217	103
217	112
217	121
217	128
217	140
217	144
217	147
217	152
217	157
217	158
217	159
217	164
217	172
217	180
217	188
217	202
217	205
217	212
217	215
217	219
217	235
217	237
217	247
217	255
217	260
217	267
217	281
217	291
217	293
217	296
217	304
217	309
217	340
217	344
217	346
217	348
217	349
217	356
217	358
217	363
217	365
217	367
217	385
217	388
217	400
217	403
217	405
217	407
217	415
217	417
217	428
217	449
217	461
217	469
217	476
217	492
217	504
217	508
217	510
217	515
217	536
217	540
217	546
217	549
217	552
217	555
217	576
217	582
217	585
217	586
217	589
217	593
217	595
217	596
217	599
217	611
217	612
217	615
217	622
217	632
217	637
217	651
217	653
217	668
217	700
217	708
217	728
217	732
217	736
217	737
217	747
217	748
217	756
217	757
217	759
217	769
217	775
217	791
217	795
217	810
217	816
217	817
217	819
217	821
217	837
217	841
217	842
217	843
217	847
217	859
217	865
217	866
217	867
217	885
217	892
217	900
217	919
217	927
217	931
217	938
217	952
217	983
217	999
217	1006
217	1008
217	1010
217	1012
217	1027
217	1032
217	1034
217	1044
217	1045
217	1056
217	1060
217	1067
217	1075
217	1081
217	1084
217	1099
217	1104
217	1105
217	1115
217	1122
217	1123
217	1127
217	1136
217	1139
217	1161
217	1165
217	1166
217	1173
217	1176
217	1177
217	1195
217	1208
217	1227
217	1229
217	1231
217	1236
217	1240
217	1249
217	1260
217	1263
217	1264
217	1267
217	1269
217	1271
217	1289
217	1300
217	1304
217	1309
217	1326
217	1333
217	1341
217	1362
217	1366
217	1376
217	1379
217	1389
217	1398
217	1410
217	1432
217	1437
217	1441
217	1445
217	1452
217	1460
217	1469
217	1470
217	1477
217	1512
217	1513
217	1527
217	1537
217	1539
217	1543
217	1550
217	1556
217	1575
217	1587
217	1590
217	1622
217	1634
217	1643
217	1647
217	1660
217	1674
217	1680
217	1693
217	1694
217	1698
217	1699
217	1721
