Minimo	Corrida
503	327
503	330
503	331
503	338
503	339
503	346
503	349
503	351
503	359
503	360
503	361
503	362
503	365
503	366
503	367
503	373
503	378
503	379
503	387
503	389
503	408
503	418
503	424
503	435
503	437
503	438
503	443
503	445
503	447
503	452
503	453
503	457
503	465
503	477
503	483
503	484
503	486
503	498
503	509
503	512
503	524
503	543
503	564
503	566
503	571
503	575
503	576
503	581
503	588
503	590
503	591
503	597
503	606
503	607
503	613
503	615
503	618
503	631
503	634
503	635
503	640
503	648
503	649
503	656
503	684
503	685
503	687
503	700
503	703
503	706
503	711
503	713
503	714
503	720
503	724
503	727
503	730
503	737
503	742
503	743
503	761
503	765
503	768
503	770
503	771
503	776
503	784
503	795
503	817
503	818
503	827
503	830
503	832
503	834
503	835
503	836
503	846
503	847
503	852
503	857
503	860
503	876
503	908
503	915
503	918
503	921
503	923
503	940
503	943
503	950
503	952
503	961
503	982
503	988
503	999
504	17
504	23
504	29
504	32
504	46
504	53
504	63
504	67
504	72
504	84
504	90
504	91
504	106
504	107
504	112
504	133
504	142
504	144
504	153
504	172
504	179
504	184
504	185
504	189
504	199
504	215
504	219
504	225
504	227
504	228
504	249
504	254
504	263
504	267
504	271
504	275
504	282
504	293
504	296
504	311
504	312
504	322
504	328
504	335
504	352
504	353
504	354
504	374
504	385
504	395
504	403
504	422
504	423
504	431
504	434
504	444
504	446
504	448
504	449
504	451
504	454
504	464
504	466
504	470
504	479
504	480
504	492
504	493
504	506
504	511
504	514
504	520
504	529
504	530
504	537
504	542
504	549
504	555
504	557
504	563
504	565
504	568
504	578
504	585
504	586
504	612
504	619
504	623
504	639
504	641
504	660
504	662
504	666
504	670
504	671
504	676
504	677
504	679
504	701
504	708
504	718
504	721
504	733
504	756
504	757
504	772
504	779
504	782
504	786
504	789
504	791
504	793
504	797
504	805
504	828
504	837
504	838
504	840
504	841
504	844
504	845
504	851
504	855
504	870
504	875
504	877
504	881
504	883
504	896
504	911
504	934
504	949
504	958
504	966
504	977
504	981
504	984
504	994
504	995
505	47
505	58
505	60
505	62
505	68
505	71
505	80
505	87
505	88
505	104
505	105
505	127
505	135
505	143
505	171
505	176
505	201
505	241
505	243
505	253
505	273
505	280
505	303
505	310
505	313
505	326
505	350
505	356
505	363
505	369
505	375
505	402
505	442
505	455
505	462
505	478
505	481
505	482
505	508
505	510
505	522
505	538
505	540
505	562
505	584
505	616
505	622
505	628
505	636
505	652
505	681
505	686
505	691
505	696
505	698
505	702
505	709
505	725
505	726
505	736
505	753
505	762
505	773
505	775
505	783
505	790
505	799
505	819
505	820
505	821
505	826
505	839
505	862
505	884
505	893
505	901
505	909
505	916
505	917
505	957
505	962
505	980
505	983
505	986
505	990
506	16
506	22
506	25
506	38
506	77
506	100
506	130
506	213
506	234
506	260
506	261
506	278
506	284
506	318
506	355
506	410
506	415
506	417
506	421
506	426
506	472
506	503
506	523
506	527
506	541
506	544
506	553
506	580
506	620
506	647
506	654
506	707
506	744
506	780
506	807
506	824
506	854
506	863
506	874
506	880
506	888
506	959
506	997
507	11
507	66
507	192
507	232
507	244
507	285
507	398
507	406
507	416
507	450
507	459
507	548
507	643
507	661
507	723
507	810
507	825
507	829
507	919
507	929
508	115
508	286
508	376
508	436
508	526
508	699
509	800
510	396
