Minimo	Corrida
338	591
338	593
338	599
338	601
338	603
338	605
338	610
338	614
338	616
338	617
338	618
338	625
338	626
338	630
338	635
338	638
338	646
338	649
338	655
338	659
338	660
338	668
338	677
338	682
338	686
338	687
338	688
338	691
338	693
338	694
338	699
338	702
338	709
338	727
338	728
338	736
338	742
338	746
338	753
338	758
338	765
338	766
338	767
338	770
338	774
338	790
338	794
338	795
338	796
338	797
338	799
338	802
338	803
338	804
338	805
338	809
338	817
338	818
338	819
338	825
338	830
338	831
338	833
338	841
338	846
338	849
338	851
338	857
338	858
338	859
338	872
338	878
338	882
338	887
338	890
338	898
338	908
338	912
338	914
338	915
338	922
338	933
338	934
338	937
338	938
338	939
338	942
338	948
338	954
338	958
338	961
338	969
338	971
338	977
338	989
338	991
338	993
339	27
339	32
339	46
339	51
339	54
339	59
339	70
339	79
339	90
339	97
339	98
339	107
339	119
339	121
339	129
339	130
339	138
339	139
339	146
339	149
339	155
339	158
339	160
339	169
339	176
339	177
339	180
339	194
339	195
339	197
339	203
339	209
339	210
339	215
339	216
339	217
339	220
339	223
339	233
339	250
339	262
339	264
339	271
339	292
339	297
339	300
339	303
339	324
339	326
339	327
339	341
339	349
339	353
339	358
339	361
339	362
339	377
339	386
339	388
339	392
339	406
339	407
339	410
339	411
339	422
339	435
339	442
339	444
339	459
339	461
339	470
339	477
339	483
339	484
339	492
339	493
339	498
339	502
339	507
339	510
339	524
339	526
339	530
339	539
339	541
339	542
339	545
339	556
339	557
339	558
339	559
339	566
339	568
339	570
339	573
339	578
339	579
339	582
339	600
339	615
339	628
339	634
339	637
339	639
339	645
339	650
339	654
339	656
339	658
339	661
339	669
339	671
339	676
339	685
339	696
339	710
339	720
339	721
339	733
339	735
339	748
339	759
339	761
339	781
339	791
339	793
339	808
339	810
339	811
339	815
339	820
339	823
339	838
339	854
339	865
339	875
339	880
339	884
339	886
339	894
339	896
339	907
339	910
339	921
339	928
339	929
339	932
339	935
339	936
339	943
339	944
339	957
339	962
339	963
339	966
339	968
339	987
339	988
339	996
339	997
340	0
340	3
340	22
340	23
340	24
340	34
340	41
340	48
340	49
340	55
340	81
340	82
340	91
340	95
340	99
340	100
340	106
340	111
340	116
340	117
340	131
340	132
340	137
340	141
340	182
340	188
340	189
340	204
340	213
340	239
340	251
340	270
340	281
340	304
340	311
340	313
340	319
340	330
340	342
340	348
340	354
340	363
340	364
340	423
340	432
340	443
340	454
340	464
340	474
340	503
340	508
340	516
340	535
340	543
340	550
340	561
340	569
340	596
340	597
340	607
340	636
340	642
340	666
340	670
340	674
340	679
340	680
340	692
340	698
340	708
340	711
340	715
340	716
340	724
340	741
340	747
340	750
340	756
340	757
340	772
340	779
340	782
340	806
340	807
340	829
340	834
340	861
340	862
340	870
340	871
340	876
340	877
340	888
340	892
340	903
340	916
340	918
340	927
340	951
340	964
340	970
340	973
340	975
340	979
340	981
340	983
340	985
340	998
341	38
341	40
341	74
341	84
341	101
341	118
341	140
341	144
341	157
341	171
341	202
341	207
341	225
341	242
341	243
341	249
341	253
341	261
341	266
341	267
341	273
341	282
341	296
341	307
341	322
341	337
341	365
341	375
341	379
341	396
341	405
341	413
341	421
341	447
341	479
341	487
341	522
341	528
341	588
341	594
341	608
341	623
341	629
341	652
341	683
341	700
341	717
341	731
341	762
341	783
341	822
341	839
341	848
341	856
341	867
341	891
341	893
341	897
341	899
341	906
341	917
341	972
342	16
342	18
342	53
342	85
342	170
342	283
342	291
342	340
342	360
342	420
342	424
342	426
342	429
342	434
342	438
342	453
342	456
342	501
342	613
342	631
342	706
342	713
342	739
342	764
342	771
342	788
342	835
342	864
342	931
342	959
342	960
342	967
342	992
343	42
343	64
343	66
343	71
343	89
343	108
343	122
343	143
343	181
343	186
343	190
343	339
343	374
343	554
343	575
343	673
343	695
343	707
343	800
343	881
343	885
343	940
343	980
343	999
344	350
344	393
344	400
344	860
344	965
345	1
345	328
345	334
346	512
346	824
347	515
347	755
