Minimo	Corrida
205	591
205	594
205	606
205	620
205	646
205	649
205	651
205	669
205	685
205	686
205	690
205	693
205	695
205	697
205	702
205	704
205	708
205	717
205	722
205	723
205	728
205	736
205	745
205	749
205	750
205	753
205	759
205	760
205	766
205	771
205	778
205	779
205	785
205	793
205	795
205	812
205	817
205	819
205	820
205	822
205	831
205	834
205	841
205	857
205	860
205	861
205	866
205	868
205	875
205	876
205	880
205	884
205	891
205	892
205	895
205	899
205	905
205	919
205	923
205	925
205	927
205	931
205	932
205	953
205	958
205	965
205	966
205	975
205	982
205	983
205	992
206	14
206	16
206	17
206	41
206	48
206	56
206	60
206	71
206	88
206	90
206	92
206	95
206	103
206	104
206	112
206	116
206	120
206	142
206	163
206	165
206	173
206	180
206	181
206	185
206	190
206	192
206	196
206	206
206	208
206	219
206	220
206	235
206	236
206	242
206	243
206	248
206	250
206	265
206	266
206	272
206	301
206	310
206	312
206	318
206	324
206	327
206	330
206	333
206	347
206	349
206	351
206	353
206	371
206	372
206	375
206	378
206	381
206	392
206	393
206	401
206	404
206	406
206	425
206	428
206	433
206	435
206	437
206	440
206	451
206	456
206	472
206	474
206	477
206	478
206	480
206	482
206	484
206	492
206	496
206	506
206	507
206	515
206	517
206	528
206	532
206	542
206	555
206	561
206	572
206	586
206	587
206	603
206	604
206	632
206	638
206	659
206	664
206	677
206	694
206	700
206	701
206	703
206	707
206	718
206	719
206	731
206	738
206	741
206	769
206	772
206	782
206	786
206	805
206	814
206	826
206	828
206	832
206	839
206	840
206	843
206	847
206	864
206	872
206	874
206	877
206	886
206	904
206	906
206	907
206	918
206	938
206	955
206	957
206	961
206	962
206	967
206	999
207	0
207	2
207	9
207	19
207	38
207	42
207	58
207	65
207	72
207	74
207	75
207	101
207	108
207	110
207	115
207	127
207	141
207	143
207	146
207	148
207	168
207	175
207	178
207	188
207	189
207	191
207	194
207	198
207	199
207	204
207	207
207	210
207	215
207	217
207	221
207	226
207	228
207	247
207	254
207	257
207	262
207	274
207	279
207	281
207	283
207	285
207	286
207	287
207	293
207	302
207	308
207	309
207	314
207	315
207	316
207	323
207	336
207	357
207	361
207	364
207	373
207	377
207	383
207	385
207	402
207	410
207	416
207	418
207	419
207	422
207	432
207	443
207	448
207	450
207	452
207	460
207	463
207	464
207	466
207	473
207	476
207	483
207	486
207	497
207	502
207	508
207	531
207	536
207	540
207	541
207	543
207	548
207	552
207	554
207	567
207	570
207	577
207	580
207	596
207	598
207	614
207	615
207	631
207	661
207	666
207	667
207	671
207	673
207	676
207	682
207	699
207	711
207	713
207	726
207	729
207	748
207	751
207	757
207	775
207	781
207	783
207	788
207	790
207	797
207	802
207	809
207	815
207	836
207	846
207	853
207	865
207	879
207	882
207	888
207	889
207	890
207	909
207	915
207	916
207	929
207	946
207	948
207	949
207	952
207	954
207	960
207	972
207	980
207	984
207	988
207	991
208	7
208	21
208	24
208	26
208	40
208	46
208	47
208	55
208	59
208	61
208	63
208	77
208	105
208	114
208	121
208	122
208	124
208	126
208	128
208	130
208	131
208	132
208	164
208	167
208	170
208	172
208	182
208	222
208	230
208	240
208	246
208	269
208	276
208	277
208	278
208	298
208	303
208	304
208	307
208	329
208	334
208	335
208	338
208	340
208	350
208	360
208	366
208	369
208	387
208	389
208	399
208	405
208	412
208	423
208	424
208	427
208	429
208	430
208	438
208	449
208	454
208	468
208	491
208	510
208	518
208	526
208	534
208	535
208	546
208	547
208	562
208	563
208	578
208	579
208	581
208	585
208	589
208	593
208	597
208	599
208	601
208	605
208	607
208	609
208	616
208	627
208	639
208	642
208	655
208	665
208	670
208	675
208	684
208	705
208	725
208	733
208	739
208	740
208	742
208	747
208	754
208	762
208	784
208	787
208	803
208	807
208	808
208	810
208	811
208	818
208	833
208	837
208	845
208	852
208	881
208	883
208	885
208	898
208	901
208	914
208	936
208	940
208	941
208	942
208	977
208	978
208	990
208	996
208	997
209	1
209	8
209	10
209	20
209	22
209	23
209	34
209	45
209	49
209	52
209	62
209	79
209	91
209	96
209	97
209	98
209	111
209	113
209	117
209	149
209	153
209	176
209	195
209	233
209	245
209	252
209	256
209	282
209	305
209	317
209	319
209	326
209	328
209	346
209	354
209	358
209	363
209	388
209	409
209	417
209	421
209	436
209	441
209	471
209	475
209	485
209	522
209	523
209	524
209	539
209	553
209	557
209	569
209	571
209	576
209	584
209	600
209	613
209	621
209	624
209	625
209	628
209	629
209	635
209	641
209	645
209	647
209	657
209	660
209	662
209	672
209	679
209	683
209	692
209	706
209	714
209	721
209	752
209	756
209	764
209	770
209	777
209	794
209	804
209	835
209	849
209	856
209	858
209	863
209	867
209	869
209	873
209	897
209	910
209	913
209	917
209	922
209	926
209	935
209	944
209	951
209	981
209	985
209	986
209	994
209	995
210	5
210	11
210	31
210	35
210	37
210	57
210	64
210	69
210	137
210	140
210	147
210	160
210	162
210	169
210	201
210	203
210	211
210	251
210	292
210	313
210	370
210	384
210	386
210	391
210	397
210	398
210	414
210	426
210	439
210	446
210	453
210	455
210	462
210	488
210	512
210	549
210	564
210	595
210	602
210	634
210	636
210	650
210	663
210	687
210	689
210	710
210	712
210	724
210	743
210	746
210	758
210	800
210	838
210	850
210	859
210	902
210	903
210	908
210	912
210	930
210	933
210	934
210	937
210	943
210	945
210	959
210	969
210	970
210	976
211	15
211	25
211	32
211	53
211	78
211	129
211	237
211	244
211	255
211	337
211	343
211	352
211	359
211	367
211	380
211	382
211	415
211	498
211	501
211	590
211	610
211	644
211	773
211	776
211	799
211	851
211	878
211	900
211	924
211	963
211	987
211	998
212	85
212	106
212	134
212	184
212	205
212	681
212	730
212	780
212	792
212	813
212	824
212	842
212	947
213	39
213	270
213	403
213	458
213	489
214	155
214	261
214	271
214	447
214	544
214	956
215	716
