Minimo	Corrida
104	515
104	527
104	529
104	534
104	536
104	541
104	542
104	545
104	549
104	551
104	562
104	571
104	573
104	579
104	580
104	581
104	582
104	583
104	585
104	587
104	590
104	596
104	599
104	605
104	608
104	609
104	617
104	619
104	620
104	622
104	627
104	630
104	633
104	639
104	640
104	642
104	646
104	647
104	648
104	649
104	653
104	654
104	659
104	663
104	664
104	667
104	668
104	671
104	672
104	675
104	682
104	685
104	696
104	698
104	706
104	712
104	714
104	715
104	725
104	727
104	728
104	731
104	739
104	745
104	746
104	750
104	753
104	767
104	773
104	774
104	784
104	785
104	786
104	787
104	793
104	795
104	804
104	808
104	809
104	814
104	817
104	819
104	826
104	831
104	833
104	853
104	854
104	859
104	867
104	870
104	871
104	880
104	882
104	884
104	885
104	888
104	892
104	901
104	902
104	904
104	908
104	911
104	928
104	929
104	934
104	942
104	943
104	944
104	948
104	949
104	950
104	952
104	954
104	976
104	981
104	983
104	986
104	987
104	989
104	990
104	997
105	2
105	10
105	32
105	43
105	44
105	58
105	70
105	81
105	95
105	98
105	99
105	100
105	108
105	117
105	120
105	123
105	129
105	131
105	139
105	143
105	162
105	164
105	171
105	178
105	191
105	193
105	197
105	198
105	199
105	216
105	224
105	225
105	226
105	229
105	233
105	236
105	246
105	248
105	255
105	262
105	283
105	285
105	288
105	295
105	305
105	307
105	310
105	312
105	318
105	322
105	335
105	336
105	341
105	348
105	359
105	367
105	375
105	383
105	385
105	392
105	394
105	400
105	409
105	412
105	421
105	428
105	447
105	448
105	449
105	452
105	456
105	457
105	470
105	489
105	492
105	506
105	507
105	511
105	521
105	525
105	532
105	538
105	540
105	548
105	556
105	557
105	558
105	559
105	561
105	563
105	568
105	572
105	595
105	602
105	604
105	643
105	652
105	670
105	677
105	680
105	686
105	689
105	692
105	693
105	694
105	722
105	736
105	743
105	781
105	790
105	792
105	798
105	811
105	815
105	816
105	838
105	843
105	847
105	850
105	860
105	863
105	873
105	877
105	883
105	891
105	893
105	920
105	926
105	927
105	935
105	937
105	938
105	940
105	947
105	951
105	953
105	962
105	966
105	968
105	971
105	974
105	984
106	28
106	76
106	88
106	96
106	130
106	137
106	150
106	168
106	182
106	190
106	200
106	228
106	237
106	276
106	280
106	287
106	306
106	319
106	328
106	332
106	340
106	350
106	353
106	426
106	465
106	469
106	491
106	495
106	500
106	501
106	554
106	565
106	600
106	603
106	611
106	615
106	632
106	635
106	658
106	665
106	666
106	674
106	700
106	702
106	713
106	726
106	733
106	737
106	741
106	766
106	775
106	776
106	777
106	778
106	791
106	802
106	836
106	837
106	855
106	862
106	869
106	890
106	916
106	931
106	958
106	979
106	988
106	993
106	996
107	5
107	31
107	42
107	53
107	308
107	344
107	356
107	539
107	729
107	849
107	879
107	912
107	982
108	60
108	485
108	621
109	687
