Minimo	Corrida
101	776
101	788
101	790
101	794
101	795
101	796
101	799
101	802
101	803
101	808
101	809
101	810
101	820
101	822
101	823
101	825
101	828
101	832
101	834
101	835
101	841
101	846
101	850
101	857
101	858
101	864
101	867
101	871
101	872
101	881
101	882
101	887
101	889
101	892
101	897
101	899
101	900
101	909
101	911
101	912
101	920
101	921
101	923
101	932
101	934
101	938
101	940
101	941
101	944
101	957
101	958
101	959
101	961
101	963
101	967
101	968
101	972
101	973
101	978
101	982
101	988
101	989
101	991
101	992
102	0
102	3
102	6
102	10
102	14
102	17
102	23
102	25
102	27
102	32
102	35
102	55
102	56
102	58
102	59
102	63
102	76
102	82
102	84
102	87
102	92
102	95
102	96
102	99
102	113
102	114
102	116
102	119
102	120
102	125
102	137
102	141
102	145
102	147
102	151
102	158
102	165
102	166
102	167
102	172
102	183
102	192
102	193
102	196
102	198
102	204
102	206
102	208
102	231
102	234
102	235
102	236
102	242
102	274
102	277
102	282
102	288
102	290
102	312
102	315
102	334
102	337
102	342
102	352
102	357
102	358
102	361
102	363
102	368
102	377
102	387
102	390
102	396
102	401
102	407
102	410
102	412
102	425
102	426
102	434
102	439
102	441
102	455
102	456
102	460
102	463
102	466
102	467
102	472
102	485
102	486
102	497
102	501
102	505
102	531
102	532
102	540
102	546
102	547
102	563
102	567
102	569
102	573
102	574
102	577
102	578
102	619
102	627
102	632
102	634
102	641
102	646
102	647
102	649
102	657
102	672
102	676
102	693
102	702
102	715
102	723
102	736
102	737
102	741
102	742
102	746
102	754
102	757
102	770
102	775
102	791
102	793
102	798
102	804
102	805
102	814
102	817
102	830
102	837
102	844
102	861
102	869
102	874
102	878
102	880
102	883
102	885
102	894
102	902
102	906
102	907
102	914
102	918
102	922
102	925
102	927
102	931
102	933
102	935
102	947
102	965
102	974
102	980
102	995
102	996
102	997
103	1
103	12
103	18
103	36
103	38
103	40
103	75
103	81
103	85
103	134
103	160
103	177
103	202
103	214
103	251
103	262
103	286
103	327
103	353
103	365
103	382
103	398
103	437
103	474
103	478
103	484
103	536
103	554
103	614
103	673
103	675
103	700
103	701
103	717
103	768
103	783
103	792
103	848
103	851
103	852
103	873
103	875
103	877
103	884
103	908
103	924
103	939
103	949
103	981
103	994
104	37
104	129
104	263
104	309
104	559
104	562
104	611
104	842
105	473
