Minimo	Corrida
103	234
103	235
103	237
103	240
103	242
103	243
103	244
103	255
103	256
103	257
103	258
103	264
103	265
103	268
103	270
103	275
103	278
103	279
103	284
103	297
103	298
103	304
103	309
103	315
103	319
103	321
103	323
103	324
103	329
103	335
103	337
103	339
103	344
103	345
103	346
103	347
103	353
103	356
103	360
103	369
103	374
103	383
103	386
103	388
103	389
103	395
103	397
103	402
103	403
103	409
103	412
103	413
103	414
103	417
103	426
103	429
103	431
103	433
103	439
103	444
103	449
103	460
103	464
103	465
103	466
103	468
103	469
103	475
103	481
103	482
103	488
103	489
103	500
103	502
103	504
103	506
103	507
103	514
103	515
103	517
103	523
103	527
103	528
103	531
103	532
103	533
103	534
103	536
103	537
103	538
103	542
103	546
103	550
103	556
103	562
103	563
103	564
103	567
103	571
103	580
103	586
103	587
103	592
103	599
103	603
103	614
103	615
103	617
103	618
103	620
103	621
103	623
103	630
103	631
103	634
103	635
103	638
103	640
103	648
103	655
103	657
103	664
103	665
103	669
103	670
103	673
103	674
103	676
103	678
103	679
103	691
103	694
103	695
103	700
103	704
103	710
103	713
103	715
103	719
103	723
103	725
103	727
103	728
103	730
103	733
103	735
103	740
103	741
103	744
103	748
103	750
103	758
103	761
103	762
103	766
103	769
103	773
103	778
103	781
103	782
103	784
103	785
103	787
103	788
103	792
103	796
103	798
103	802
103	803
103	810
103	813
103	816
103	820
103	822
103	823
103	824
103	825
103	827
103	839
103	841
103	843
103	844
103	845
103	846
103	848
103	853
103	857
103	860
103	866
103	867
103	869
103	874
103	880
103	881
103	884
103	885
103	892
103	893
103	895
103	902
103	905
103	908
103	909
103	912
103	913
103	918
103	920
103	921
103	928
103	929
103	931
103	937
103	941
103	942
103	947
103	948
103	949
103	952
103	954
103	956
103	958
103	963
103	964
103	965
103	968
103	972
103	977
103	980
103	982
103	990
103	991
103	993
103	996
103	997
103	999
104	9
104	13
104	14
104	16
104	18
104	20
104	23
104	29
104	30
104	32
104	37
104	40
104	43
104	45
104	48
104	49
104	55
104	56
104	66
104	72
104	74
104	78
104	89
104	91
104	93
104	96
104	99
104	100
104	101
104	103
104	104
104	109
104	110
104	112
104	114
104	121
104	128
104	130
104	141
104	142
104	147
104	152
104	160
104	170
104	174
104	186
104	187
104	192
104	194
104	195
104	203
104	208
104	214
104	215
104	222
104	228
104	231
104	239
104	241
104	248
104	249
104	252
104	253
104	262
104	273
104	281
104	282
104	287
104	288
104	289
104	301
104	305
104	307
104	308
104	310
104	322
104	327
104	330
104	333
104	336
104	358
104	359
104	364
104	370
104	372
104	379
104	382
104	387
104	392
104	393
104	401
104	410
104	415
104	418
104	422
104	425
104	432
104	436
104	437
104	440
104	448
104	452
104	455
104	456
104	457
104	462
104	471
104	474
104	483
104	487
104	492
104	494
104	495
104	498
104	544
104	547
104	548
104	549
104	554
104	555
104	558
104	561
104	565
104	573
104	574
104	579
104	582
104	584
104	594
104	598
104	600
104	601
104	613
104	625
104	628
104	629
104	636
104	639
104	642
104	644
104	645
104	653
104	662
104	667
104	682
104	683
104	684
104	685
104	686
104	689
104	698
104	699
104	702
104	706
104	707
104	717
104	721
104	722
104	731
104	742
104	746
104	753
104	755
104	765
104	767
104	790
104	795
104	801
104	805
104	807
104	812
104	814
104	815
104	817
104	821
104	826
104	829
104	837
104	847
104	850
104	865
104	873
104	875
104	899
104	900
104	901
104	904
104	911
104	914
104	915
104	922
104	934
104	935
104	936
104	938
104	943
104	950
104	951
104	953
104	957
104	959
104	960
104	966
104	978
104	984
104	985
104	987
104	998
105	0
105	8
105	19
105	21
105	59
105	68
105	92
105	135
105	138
105	150
105	155
105	163
105	176
105	183
105	201
105	205
105	206
105	232
105	245
105	247
105	271
105	274
105	290
105	293
105	300
105	317
105	318
105	348
105	350
105	352
105	361
105	381
105	384
105	385
105	391
105	398
105	405
105	406
105	427
105	428
105	430
105	435
105	446
105	458
105	470
105	480
105	485
105	501
105	511
105	518
105	526
105	540
105	545
105	551
105	553
105	559
105	568
105	575
105	576
105	591
105	607
105	611
105	624
105	668
105	681
105	687
105	701
105	709
105	712
105	726
105	776
105	783
105	793
105	797
105	800
105	830
105	831
105	833
105	838
105	849
105	852
105	859
105	879
105	906
105	917
105	924
105	925
105	932
105	961
105	976
105	989
106	26
106	65
106	125
106	272
106	292
106	316
106	367
106	408
106	434
106	467
106	491
106	522
106	543
106	577
106	583
106	739
106	751
106	786
106	840
106	876
106	877
107	182
107	263
108	660
